"","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6726","ENSMUSG00000060938",11349.1196866476,-0.247294481521084,0.063224781092401,-3.91135370100643,9.17802453789691e-05,0.000297392011268102
"6727","ENSMUSG00000029381",555.013515857853,-0.408670147836549,0.104502700245223,-3.91061806898364,9.20602452036501e-05,0.00029825494038477
"6728","ENSMUSG00000041303",1256.10249458069,-0.172201161209335,0.0440391239922545,-3.91018588924752,9.22251195713447e-05,0.000298744687267819
"6729","ENSMUSG00000092335",26.5455179158143,1.0548849627229,0.269803326903206,3.90982933691309,9.23613523819105e-05,0.00029914152382395
"6730","ENSMUSG00000021676",2732.00717290988,-0.603608199744825,0.154402275510313,-3.9093219173736,9.25555568266205e-05,0.000299725974068257
"6731","ENSMUSG00000076475",4.63181386871295,-4.90141408459001,1.25400913016946,-3.90859521407765,9.28343594196117e-05,0.000300584167165505
"6732","ENSMUSG00000021510",472.458554846859,-0.318882349018243,0.0815962152771634,-3.90805318524975,9.30428271511134e-05,0.000301214405070019
"6733","ENSMUSG00000017478",2903.00230859799,0.197315463338591,0.0504924581951176,3.90782050214523,9.31324541169552e-05,0.00030145978093345
"6734","ENSMUSG00000086709",41.6770633965508,0.838257184308334,0.214514638802358,3.90769221619723,9.31819033127979e-05,0.000301575052093721
"6735","ENSMUSG00000026632",455.00805465223,0.27028273974869,0.0691679420781894,3.90763020595806,9.3205814713874e-05,0.000301607650463871
"6736","ENSMUSG00000027954",771.691793486132,0.45092599918931,0.115403324271185,3.90739176741291,9.32978115797023e-05,0.00030186052636105
"6737","ENSMUSG00000035547",852.998549455957,-0.379829564676087,0.0972134900666984,-3.90716930762886,9.33837206741387e-05,0.000302093633423212
"6738","ENSMUSG00000021252",746.400870373373,0.303368825839193,0.0776464317856675,3.90705430838859,9.34281601475838e-05,0.000302192538179941
"6739","ENSMUSG00000035142",436.687481696188,0.314466216990792,0.0804894199877613,3.90692611573804,9.34777215271331e-05,0.000302307977884306
"6740","ENSMUSG00000026274",186.038753138572,-0.510862193565071,0.130762424031649,-3.90679659962119,9.35278197948048e-05,0.000302425119378038
"6741","ENSMUSG00000028020",27.3784977538821,1.57200123825479,0.402434299509637,3.90623075659869,9.37469916726387e-05,0.000303088849801734
"6742","ENSMUSG00000110221",66.2623273229925,0.725654433247365,0.185776110609186,3.90606968176825,9.38094705299625e-05,0.000303245861870365
"6743","ENSMUSG00000048039",896.36564146613,-0.265598898985021,0.0680029060529597,-3.90569924729652,9.39533065422939e-05,0.000303665781222416
"6744","ENSMUSG00000050192",440.979118415071,-0.356731223279304,0.09134129796672,-3.90547574011131,9.40401928696838e-05,0.000303856480860176
"6745","ENSMUSG00000110652",44.2576299289531,0.9200974832468,0.235590428051807,3.90549603757445,9.4032299289277e-05,0.000303856480860176
"6746","ENSMUSG00000040818",1845.07018319716,-0.220989283452495,0.0565904058266922,-3.90506624266441,9.41995780732813e-05,0.000304326357030699
"6747","ENSMUSG00000001062",1383.70526021263,-0.32536263977972,0.0833240328533714,-3.90478747412855,9.43082266823506e-05,0.000304632205767771
"6748","ENSMUSG00000024014",857.255802841532,-0.64187849048226,0.164395168699299,-3.90448512301687,9.44262002542053e-05,0.000304968080666887
"6749","ENSMUSG00000099632",66.4976897501141,0.647512270317383,0.165864193900183,3.90387011862884,9.46665973462118e-05,0.000305699188407666
"6750","ENSMUSG00000076563",26.0655280938942,-3.10446871255963,0.795329457702051,-3.90337448524714,9.48607543321312e-05,0.000306280782209551
"6751","ENSMUSG00000024603",3256.6697870788,0.167645012905371,0.0429509209144414,3.90317621452917,9.49385291795094e-05,0.000306486491621719
"6752","ENSMUSG00000037247",4.43993132240367,-4.11502053897641,1.05473696875132,-3.90146611040674,9.56118486886241e-05,0.000308614429845953
"6753","ENSMUSG00000058704",1626.85446547781,0.240807937095238,0.0617244974028974,3.90133491931737,9.56636883699964e-05,0.000308736032035496
"6754","ENSMUSG00000063838",228.559125432359,0.509234168582506,0.13053904077825,3.90101049882507,9.57919959340381e-05,0.000309104346962752
"6755","ENSMUSG00000106709",139.419339548571,0.672687532366487,0.172445630978278,3.90086735483152,9.58486607084233e-05,0.000309241408065045
"6756","ENSMUSG00000032452",187.639346924165,0.658540458224803,0.168827362456648,3.90067373346488,9.59253577443893e-05,0.000309443050130435
"6757","ENSMUSG00000104063",70.4005987804005,0.883550520100199,0.226545403199672,3.90010350076032,9.61515743490046e-05,0.000310126892313483
"6758","ENSMUSG00000107505",37.5461694752589,1.02445182181299,0.262746889382302,3.89900647052911,9.65881938521625e-05,0.000311489064340638
"6759","ENSMUSG00000026473",47375.7694526788,0.266722409251156,0.0684090554996002,3.89893424639834,9.66170047355918e-05,0.000311535878267124
"6760","ENSMUSG00000035513",1326.79616893722,0.404599269587232,0.10377565468611,3.89878792681215,9.66753978645828e-05,0.000311678050452769
"6761","ENSMUSG00000017428",2880.53292606179,0.156702062864168,0.0401976519033439,3.89828896575754,9.6874773589778e-05,0.000312274636239553
"6762","ENSMUSG00000035640",184.444134431033,0.413305122169559,0.106025925848478,3.8981515026826,9.69297694973914e-05,0.000312405707841785
"6763","ENSMUSG00000078796",8.10768780812982,-3.16724819747061,0.812515172659876,-3.89807883476466,9.69588542185025e-05,0.000312453240993353
